Name	15-1	15-2	15-3	22-1	22-2	22-3	34-1	34-2	34-3	40-1	40-2	40-3	XC1	XC2	XC3	XM1	XM2	XM3	XS1	XS2	XS3	XT1	XT2	XT3
VAESTLR12016_v1_11187|ID:85465404|	6.391027	5.946039	5.722996	4.806296	6.195774	6.701078	5.525888	7.585051	8.780702	8.452581	10.293273	9.739603	10.386804	8.457737	12.251635	12.612442	20.030643	13.719046	11.305533	8.05988	8.844344	11.429159	13.42319	11.412098
VAESTLR12016_v1_11188|ID:85465405|dinG|	4.603482	4.538652	4.62738	3.734275	5.749224	6.818595	4.637362	7.067789	10.569963	10.132526	11.958666	10.243495	6.07302	6.092625	8.749038	7.05807	23.529639	11.998332	5.96778	4.303698	4.421603	7.496577	7.709901	6.436437
VAESTLR12016_v1_11189|ID:85465406|qsr|	26.463485	21.846972	22.262689	25.655332	35.947992	38.214033	26.605262	34.463173	30.216549	55.313561	65.573974	73.067432	40.854411	39.171082	87.587546	53.683143	103.977705	58.2911	73.732832	56.046239	48.415972	94.568508	79.755634	85.478699
VAESTLR12016_v1_11190|ID:85465407|	6.397925	9.340124	8.298078	9.721543	9.404471	10.199547	10.111951	9.459005	11.121683	13.836926	21.289501	10.859826	7.876293	6.718244	8.141609	7.560981	9.224911	10.58023	8.061453	9.075717	6.908105	7.793846	9.077057	7.187174
VAESTLR12016_v1_11191|ID:85465408|	7.62636	10.424976	9.441444	15.17629	14.606663	21.866687	18.107368	18.440721	16.997758	21.695045	15.937286	16.296621	16.082891	15.269099	20.397727	19.627649	19.390529	12.068752	20.216351	13.724853	11.401578	19.223885	19.994291	17.352229
VAESTLR12016_v1_11192|ID:85465409|cdgJ|	9.773528	10.644927	10.115616	45.342143	45.61208	39.336735	46.200421	35.509926	37.159425	19.676091	17.511442	21.585644	21.010282	22.214087	24.550484	19.160657	21.250204	13.169399	30.217339	25.028429	21.660024	29.603139	23.847558	24.0859
VAESTLR12016_v1_11193|ID:85465410|lpxH|	5.446245	7.060037	6.849615	9.415602	14.156793	16.093514	11.420829	16.822326	19.551768	12.268126	10.059472	12.020643	17.17299	17.508847	17.395792	15.447926	29.706712	13.742618	13.817123	10.368563	11.48788	16.036492	16.011544	16.057915
VAESTLR12016_v1_11194|ID:85465411|ppiB|	253.361546	237.220823	224.762479	100.80302	108.510986	139.836053	85.886618	127.937693	122.246738	132.977942	151.585111	127.46954	123.549395	139.426474	139.128543	126.179999	114.2558	72.047093	144.400244	90.12102	78.777547	116.749508	106.813197	126.90477
VAESTLR12016_v1_11195|ID:85465412|cysS|	88.948174	75.059459	75.108365	69.396048	93.0087	90.404584	66.519688	83.584947	90.506142	96.046396	114.52998	108.581077	75.626257	80.146465	86.005888	82.795861	125.270712	111.969515	78.315903	68.70833	58.672365	85.267577	80.64154	81.129459
VAESTLR12016_v1_11196|ID:85465413|ruvC|	10.568001	13.925519	12.700236	9.022579	14.511567	19.461752	10.006618	14.234319	21.990209	20.090465	24.296382	22.885119	12.656662	13.488702	15.48205	12.066739	16.964536	14.538437	13.150911	11.994048	11.775179	15.340097	14.48989	14.725378
VAESTLR12016_v1_11197|ID:85465414|ruvA|	22.029358	23.972012	22.937406	32.656016	37.997173	32.504413	36.982263	29.268622	29.137931	29.084953	33.753009	31.428635	33.653417	29.229236	32.424962	45.484458	34.225176	41.90498	28.111275	38.428963	39.882731	33.986581	41.23287	32.333368
